Tipo de Violencia o Discriminación;Procuraduria;Año;Edad de la Victima;Pais o Municipio Vivienda Victima;Nivel Educativo Victima;Estado Familiar Victima;VIOLENCIA PATRIMONIAL;VIOLENCIA PSICOLOGICA;VIOLENCIA FISICA;VIOLENCIA SEXUAL;VIOLENCIA ECONOMICA;VIOLENCIA SIMBOLICA;DISCRIMINACIÓN EN LOS DERECHOS ECONOMICOS Y LABORALES;DISCRIMINACIÓN EN EL DERECHO A LA EDUCACIÓN;DISCRIMINACIÓN EN EL DERECHO A LA PARTICIPACIÓN POLITICA;DISCRIMINACIÓN EN EL DERECHO DE PARTICIPACIÓN EN EL DESARROLLO RURAL;DISCRIMINACIÓN EN LOS DERECHOS A LA SALUD Y OTROS DERECHOS SOCIALES Y CULTURALES;Relación con la persona denunciada
Violencia Intrafamiliar;Usulután;2017;66;USULUTAN;2o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Sobrino(a)
Violencia Intrafamiliar;La Libertad;2017;67;SANTA TECLA;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;Usulután;2017;67;USULUTAN;6o Grado;Divorciado(a);0;1;0;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;San Salvador;2017;68;MEJICANOS;Sin educación académica;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Es abuelo(a) de
Violencia Intrafamiliar;San Salvador;2017;68;SOYAPANGO;9o Grado;Viudo(a);0;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;Santa Ana;2017;68;TEXISTEPEQUE;Sin educación académica;Casado(a);1;1;1;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;Santa Ana;2017;68;TEXISTEPEQUE;Sin educación académica;Casado(a);1;1;1;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Santa Ana;2017;70;SANTA ANA;6o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Sonsonate;2017;70;SONSONATE;Sin educación académica;Soltero(a);1;0;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;La Libertad;2017;71;SAN SALVADOR;9o Grado;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;71;DELICIAS DE CONCEPCION;Bachiller;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;San Miguel;2017;71;SAN MIGUEL;6o Grado;Unión no matrimonial;1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;71;SAN SALVADOR;Sin educación académica;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;San Vicente;2017;71;APASTEPEQUE;Sin educación académica;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;72;ILOBASCO;1er Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Salvador;2017;72;AYUTUXTEPEQUE;6o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Suegra(o) de el
Violencia Intrafamiliar;San Salvador;2017;72;SOYAPANGO;3er Grado;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;72;SOYAPANGO;3er Grado;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;Santa Ana;2017;73;SANTA ANA;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia Intrafamiliar;San Salvador;2017;73;SAN SALVADOR;6o Grado;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Sobrino(a)
Violencia Intrafamiliar;Usulután;2017;76;USULUTAN;6o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Es abuelo(a) de
Violencia Intrafamiliar;Usulután;2017;76;USULUTAN;6o Grado;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Es abuelo(a) de
Violencia Intrafamiliar;Usulután;2017;76;USULUTAN;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Cabañas;2017;77;GUACOTECTI;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;La Libertad;2017;79;SANTA TECLA;Graduado Universitario;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;79;SANTA TECLA;Graduado Universitario;Casado(a);1;1;0;1;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;La Paz;2017;79;SAN JUAN NONUALCO;Sin educación académica;Soltero(a);0;0;1;0;0;0;0;0;0;0;0;Es abuelo(a) de
Violencia Intrafamiliar;Cabañas;2017;80;SENSUNTEPEQUE;2o Grado;Viudo(a);1;1;0;0;1;0;0;0;0;0;0;Es madre de
Violencia de Género;San Salvador;2017;81;SAN SALVADOR;Graduado Universitario;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;85;MEJICANOS;4o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;85;SAN SALVADOR;Sin educación académica;Viudo(a);0;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;La Libertad;2017;86;SANTA TECLA;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Es abuelo(a) de
Violencia Intrafamiliar;San Salvador;2017;86;SAN SALVADOR;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;San Salvador;2017;86;SAN SALVADOR;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es hijo(a) de
Violencia Intrafamiliar;San Salvador;2017;86;SAN SALVADOR;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es madre de
Violencia de Género;San Salvador;2017;89;CIUDAD DELGADO;Sin educación académica;Viudo(a);0;0;0;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Salvador;2017;91;SOYAPANGO;2o Grado;Viudo(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia Intrafamiliar;San Salvador;2017;96;MEJICANOS;Técnico;Divorciado(a);1;1;1;0;1;0;0;0;0;0;0;Es madre de
Violencia de Género;San Vicente;2017;98;SAN LORENZO;Sin educación académica;Casado(a);1;1;0;0;0;0;0;0;0;0;0;N/D
Discriminación;San Salvador;2017;N/D;AYUTUXTEPEQUE;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;DULCE NOMBRE DE MARIA;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Sin Seleccionar;0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;ILOPANGO;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Subalterno(a)
Discriminación;San Salvador;2017;N/D;MEJICANOS;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;MEJICANOS;Graduado Universitario;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;MEJICANOS;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Subalterno(a)
Discriminación;San Salvador;2017;N/D;SAN SALVADOR;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;SAN SALVADOR;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Discriminación;San Salvador;2017;N/D;SAN SALVADOR;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Subalterno(a)
Discriminación;San Salvador;2017;N/D;SAN SALVADOR;Graduado Universitario;Sin Seleccionar;0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Sin Seleccionar;0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;SOYAPANGO;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;San Salvador;2017;N/D;SOYAPANGO;Graduado Universitario;Divorciado(a);0;0;0;0;0;0;0;0;0;0;0;Jefe(a)
Discriminación;Santa Ana;2017;N/D;SANTA ANA;2o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Discriminación;Santa Ana;2017;N/D;SANTA ANA;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Discriminación;Santa Ana;2017;N/D;SANTA ANA;Egresado Universitario;Divorciado(a);0;1;0;0;0;0;0;0;0;0;0;Jefe(a)
Violencia de Género;Ahuachapán;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;0;0;1;0;0;0;0;0;0;0;otro
Violencia de Género;Ahuachapán;2017;N/D;MEJICANOS;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Ahuachapán;2017;N/D;SAN FRANCISCO MENENDEZ;3er Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Ahuachapán;2017;N/D;SAN SEBASTIAN SALITRILLO;7o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;Cabañas;2017;N/D;SENSUNTEPEQUE;Sin educación académica;Soltero(a);1;0;0;0;0;0;0;0;0;0;0;Vivió en el Hogar
Violencia de Género;Chalatenango;2017;N/D;CHALATENANGO;Sin educación académica;Divorciado(a);0;1;1;1;1;0;0;0;0;0;0;N/D
Violencia de Género;Chalatenango;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Chalatenango;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;1;1;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;CIUDAD ARCE;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;COLON;6o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;COLON;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;COLON;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;COLON;7o Grado;Soltero(a);0;0;0;0;1;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;COLON;7o Grado;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;COLON;8o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;COLON;8o Grado;Soltero(a);1;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;CUSCATANCINGO;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;4o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;6o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;6o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;8o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;8o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;EL SALVADOR;Sin educación académica;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;HUIZUCAR;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;3er Grado;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;5o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;6o Grado;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;Bachiller;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;Bachiller;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;LA LIBERTAD;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;MEJICANOS;Bachiller;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;NUEVO CUSCATLAN;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;7o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;Sin educación académica;Otro;1;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;QUEZALTEPEQUE;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN JOSE VILLANUEVA;Bachiller;Otro;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;SAN JUAN OPICO;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;SAN JUAN OPICO;Sin educación académica;Otro;1;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN JUAN OPICO;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN MARCOS;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN MARCOS;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;SAN PABLO TACACHICO;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN SALVADOR;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;SAN SALVADOR;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;4o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;N/D;SANTA TECLA;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;TAMANIQUE;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;ZARAGOZA;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;N/D;ZARAGOZA;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;N/D;EL SALVADOR;5o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;N/D;SAN JUAN NONUALCO;7o Grado;Otro;0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;N/D;SAN JUAN NONUALCO;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Expareja
Violencia de Género;La Paz;2017;N/D;SAN JUAN NONUALCO;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;N/D;ZACATECOLUCA;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;N/D;ZACATECOLUCA;Sin educación académica;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Cursando Técnico;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Graduado Universitario;Casado(a);1;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Graduado Universitario;Casado(a);1;1;1;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;0;0;1;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;1;0;1;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;1;0;1;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Otro;0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Otro;0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;EL SALVADOR;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN MARCOS;Sin educación académica;Casado(a);0;1;0;1;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;2o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;5o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;5o Grado;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;9o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);1;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);1;1;1;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;N/D;SAN SALVADOR;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;N/D;SOYAPANGO;1er Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Vicente;2017;N/D;COJUTEPEQUE;Sin educación académica;Casado(a);0;1;0;1;0;0;0;0;0;0;0;N/D
Violencia de Género;Santa Ana;2017;N/D;AHUACHAPAN;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;APOPA;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;CHALCHUAPA;3er Grado;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;Santa Ana;2017;N/D;CHALCHUAPA;7o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;CHALCHUAPA;8o Grado;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;COATEPEQUE;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;EL CONGO;Bachiller;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Vivió en el Hogar
Violencia de Género;Santa Ana;2017;N/D;EL SALVADOR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SAN SEBASTIAN SALITRILLO;7o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;2o. Año de Bachillerato;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;3er Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;4o Grado;Sin Seleccionar;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;6o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;Bachiller;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;Santa Ana;2017;N/D;SANTA ANA;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;N/D;SOYAPANGO;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Vivió en el Hogar
Violencia de Género;Usulután;2017;N/D;CHINAMECA;Sin educación académica;Otro;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;EL SALVADOR;4o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;Usulután;2017;N/D;EL SALVADOR;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;EL SALVADOR;6o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;EL SALVADOR;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;JUCUAPA;5o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;JUCUAPA;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;JUCUARAN;6o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;JUCUARAN;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;SAN SALVADOR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Tio(a) de
Violencia de Género;Usulután;2017;N/D;SANTA ELENA;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;USULUTAN;8o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Usulután;2017;N/D;USULUTAN;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia Intrafamiliar;Ahuachapán;2017;N/D;AHUACHAPAN;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
